new_candidate_id,cluster_id,representative_candidate_id,n_members,RA_deg,Dec_deg,v_center_kms,channel_center,nch,Maj_pc,Min_pc,q_b_over_a,PA_astro_deg,joint_2dcg_score,cg2d_detection_score,cg2d_beam_fraction_deficit,cg2d_growth_score,cg2d_growth_locality_score,seed_lite_2dcg_score,representative_score,link_radius_arcsec,beam_geom_arcsec,member_candidate_ids,RA_mean_deg,Dec_mean_deg,v_mean_kms,v_std_kms,max_sep_to_rep_arcsec,median_sep_to_rep_arcsec,Maj_median_pc,Min_median_pc,q_median_b_over_a,PA_circular_mean_deg,joint_2dcg_score_max,cg2d_detection_score_max,cg2d_beam_fraction_deficit_max,bb86_relation_class,strict_status,loose_status,strict_matched_Seq,loose_matched_Seq,nearest_Seq,matched_Seq,strict_sep_arcsec,loose_sep_arcsec,strict_dv_kms,loose_dv_kms,crossmatch_status,reference_source,v5_keep,v5_reject_reason,v5_channel_start,v5_channel_stop_exclusive,v5_nch_slab,v5_vel_lo_kms,v5_vel_hi_kms,v5_inner_valid_fraction,v5_outer_valid_fraction,v5_bg_valid_fraction,v5_bg_signal_sn,v5_bg_success,v5_bg_n_fit,v5_2dcg_score,v5_2dcg_peak_sn,v5_2dcg_beam_fraction,v5_2dcg_r50_scale,v5_2dcg_r80_scale,v5_2dcg_break_scale,v5_core_median_deficit_sn,v5_nch_2dcg_contiguous,v5_support_channel_start,v5_support_channel_stop_exclusive,v5_support_channel_scores,v9_foreground_confusion_zone,v9_x_pix,v9_y_pix,v9_n_fit_pixels,v9_inner_valid_fraction,v9_outer_valid_fraction,v9_min_mask_distance_beams,v9_bic_bg_only,v9_bic_bg_plus_cavity,v9_delta_bic_cavity,v9_cavity_amp,v9_cavity_amp_err,v9_cavity_amp_sn,v9_chi2_bg_only,v9_chi2_bg_plus_cavity,v9_core_median_deficit_sn,v9_core_positive_fraction,v9_deficit_peak_r_ell,v9_deficit_peak_sn,v9_gradient_to_core_ratio,v9_growth_fraction_inside_ellipse,v9_tail_growth_after_ellipse,v9_pv_major_deficit_sn,v9_pv_minor_deficit_sn,v9_pv_best_deficit_sn,v9_final_score,v9_score,v9_keep,v9_reject_reason,v9_channel_start,v9_channel_stop_exclusive,v9_vel_lo_kms,v9_vel_hi_kms,v9_rank,axis_ratio,geom_mean_size_pc,area_ellipse_pc2,PA_mod_180_deg,quality_class,visual_decision
21,24,56,1.0,11.38582936116263,41.74333919314675,-140.6278782477975,47.5,2.0,264.0,211.2,0.8,45.0,0.0492765752007974,0.589503115231768,0.5058063389744567,0.4065229532273673,0.4065229532273673,12.74401722443918,8.731829573934837,24.0,24.11049458723757,56,11.38582936116263,41.74333919314675,-140.6278782477975,0.0,0.0,0.0,264.0,211.2,0.8,45.0,0.0492765752007974,0.589503115231768,0.5058063389744567,new_non_BB86,not_matched,not_matched,,,123,,84.38470063590414,84.38470063590414,25.42787824779749,25.42787824779749,new_candidate,table_fits,True,ok,47,49,2,-142.689779146324,-138.565977349271,1.0,1.0,1.0,57.53165238876412,True,204,0.9538192355668,245.0676435530388,3.849725601489804,0.6976056338028169,1.070281690140845,0.5940845070422536,15.796042129797163,7,44,51,"0.713,0.676,0.666,0.971,0.923,0.901,0.836",False,894.0000000000117,2449.99999999999,867,1.0,1.0,4.407855872482821,68407.33312445342,24943.224908923366,43464.10821553005,17.133756026806108,0.0821775891712466,208.49669842591464,68387.03800752308,24916.164753016245,20.612078524229386,1.0,0.1254390223628866,25.06443395413133,0.7266634217290796,0.8674133941685258,0.1325866058314741,4.225647668464342,8.655378523178388,8.655378523178388,0.8544485927765397,0.8544485927765397,True,ok,47,49,-142.689779146324,-138.565977349271,29,0.7999999999999999,236.1287784239778,43791.28831691884,45.0,B,keep_for_visual_validation
51,54,111,2.0,11.147833185691272,41.41993583097582,-206.6087070006455,63.5,2.0,264.0,184.8,0.7,-45.0,0.0304802186557317,0.5297986233399583,0.4928046675835988,0.3410520466663276,0.3423038470205071,11.671597073056992,8.162280701754385,24.0,24.11049458723757,"111,174",11.148395284277935,41.42083637522529,-204.5468061021189,2.0619008985265026,7.158998686704166,3.579499343352083,264.0,198.0,0.75,-47.5,0.0304802186557317,0.5297986233399583,0.4928046675835988,new_non_BB86,not_matched,not_matched,,,76,,43.36646522568029,43.36646522568029,4.808707000645484,4.808707000645484,new_candidate,table_fits,True,ok,63,65,2,-208.670607899172,-204.546806102119,1.0,1.0,1.0,84.41503522607488,True,155,0.8008140599797469,202.3142326694912,2.603679150766051,0.7183098591549295,1.318732394366197,0.7390140845070423,13.083707086575489,7,60,67,"0.812,0.883,0.797,0.790,0.796,0.671,0.682",False,1074.85714285716,2116.142857142848,763,1.0,1.0,7.493945523772087,105039.53491258644,65916.14386361284,39123.39104897359,19.510731977345564,0.0986321458867117,197.8131145981096,105019.62313849258,65889.5948314877,21.078826449294414,1.0,0.089608444009567,26.789432371819,0.5504200640985314,0.7374522564815009,0.2625477435184991,4.245210700944518,2.8007541446229767,4.245210700944518,0.8535956257534775,0.8535956257534775,True,ok,63,65,-208.670607899172,-204.546806102119,30,0.7000000000000001,220.87824700499596,38317.37727730399,135.0,B,keep_for_visual_validation
253,256,660,2.0,10.188600333077888,40.51420632549935,-487.0272292002495,131.5,2.0,360.0,360.0,1.0,-90.0,0.0027364117807748,0.384958997501071,0.2500736759660513,0.1517159471803282,0.1873560690979543,15.125339166890116,3.847744360902256,24.0,24.11049458723757,"660,929",10.187956278205531,40.514828588943175,-487.0272292002495,0.0,5.700991305250343,2.8504956526251712,390.0,369.0,0.95,60.0,0.0027364117807748,0.384958997501071,0.2500736759660513,new_non_BB86,not_matched,not_matched,,,4,,80.28629696150804,80.28629696150804,9.12722920024953,9.12722920024953,new_candidate,table_fits,True,ok,132,134,2,-493.21293189582906,-489.089130098776,1.0,1.0,1.0,24.631620321414708,True,456,0.7948922820578134,197.940772063215,9.280256401658995,0.8011267605633803,1.380845070422535,1.008169014084507,8.074751944056358,7,129,136,"0.706,0.739,0.828,0.817,0.773,0.727,0.862",False,1820.0000000000032,1184.7142857142833,2027,1.0,1.0,3.3513943221669305,135553.04798958416,103851.47235666556,31701.5756329186,13.957908450564174,0.0783840630988759,178.07074421438537,135530.2050531448,103821.01510807977,11.547308844277612,1.0,0.1765528163606678,15.878814996338594,0.4498534308430392,0.6928701481242111,0.3071298518757888,7.203749553604386,7.418482744996509,7.418482744996509,0.8530652526985422,0.8530652526985422,True,ok,132,134,-493.21293189582906,-489.089130098776,31,1.0,360.0,101787.6019763093,90.0,B,keep_for_visual_validation
337,334,1003,1.0,10.62945281551196,40.93556813389759,-400.4273914621365,110.5,2.0,462.55,323.785,0.7,45.0,0.0008078991770695,0.3016361685110293,0.2039618722405339,0.0983564107854258,0.1335125492236046,11.759430731962874,1.4530075187969924,24.47354497354498,24.11049458723757,1003,10.62945281551196,40.93556813389759,-400.4273914621365,0.0,0.0,0.0,462.55,323.785,0.7,45.0,0.0008078991770695,0.3016361685110293,0.2039618722405339,new_non_BB86,not_matched,not_matched,,,40,,137.5242936144043,137.5242936144043,33.82739146213646,33.82739146213646,new_candidate,table_fits,True,ok,110,112,2,-402.489292360663,-398.36549056361,1.0,1.0,1.0,52.58960110984607,True,515,0.7491089433852063,352.2869329754212,5.783887256344585,0.8218309859154929,1.4636619718309858,0.6354929577464788,11.533205371936509,7,107,114,"0.728,0.695,0.706,0.750,0.750,0.750,0.695",False,1474.999999999999,1616.999999999994,2339,1.0,1.0,7.390595336577119,561185.2369706774,450583.2315144096,110602.0054562678,17.56453443886157,0.0528128874267034,332.58046084373984,561161.9645343777,450552.2015993433,21.837275430320137,1.0,0.1189456322248513,29.670934147513503,0.4453599020138158,0.6434126945828523,0.3565873054171476,9.770037172803097,-6.913219340068064,9.770037172803097,0.8524119448347482,0.8524119448347482,True,ok,110,112,-402.489292360663,-398.36549056361,32,0.7000000000000001,386.9970952733367,117626.53176245159,45.0,B,keep_for_visual_validation
46,50,100,3.0,10.655182288386763,40.95682797694521,-388.0559860709775,107.5,2.0,264.0,264.0,1.0,-45.0,0.0330535892709374,0.5465842168809553,0.4675663011457803,0.3561171917082648,0.3631829037372212,13.165234045210058,8.315162907268169,24.0,24.11049458723757,"100,106,237",10.656898622356293,40.95719877544081,-388.0559860709775,1.943978809976954,7.826267884813207,7.017836453724183,264.0,264.0,1.0,-44.99999999999999,0.0330535892709374,0.5465842168809553,0.4675663011457803,new_non_BB86,not_matched,not_matched,,,40,,99.10560687543952,99.10560687543952,21.45598607097748,21.45598607097748,new_candidate,table_fits,True,ok,107,109,2,-390.117886969504,-385.994085172451,1.0,1.0,1.0,73.3592941768938,True,248,0.9027604375271256,287.59815836128644,4.686622471378891,0.7183098591549295,1.1738028169014083,0.883943661971831,15.381272980150278,7,104,111,"0.683,0.717,0.806,0.836,0.946,0.761,0.683",False,1455.000000000001,1638.8571428571156,1091,1.0,1.0,5.691134621519467,115438.86184617475,57264.75039017714,58174.11145599763,18.045936011169527,0.0748149561203469,241.20760001704636,115417.87729621728,57236.77099023381,20.95152184719249,1.0,0.1870888345208105,28.68631343118416,0.4218670883726261,0.8244194527184846,0.1755805472815154,-0.437353442073743,1.443148387694474,1.443148387694474,0.8521310253957513,0.8521310253957513,True,ok,107,109,-390.117886969504,-385.994085172451,33,1.0,264.0,54739.11039614856,135.0,C,inspect
173,176,361,1.0,10.997932356396214,41.82864387760382,-165.3706890301155,53.5,2.0,319.0,255.2,0.8,40.0,0.0085570771999631,0.4386689538207781,0.3441228946936558,0.2221383149720683,0.2551828658783764,11.78161185863608,5.99561403508772,24.0,24.11049458723757,361,10.997932356396214,41.82864387760382,-165.3706890301155,0.0,0.0,0.0,319.0,255.2,0.8,40.0,0.0085570771999631,0.4386689538207781,0.3441228946936558,new_non_BB86,not_matched,not_matched,,,112,,125.26636006929,125.26636006929,17.17068903011551,17.17068903011551,new_candidate,table_fits,True,ok,53,55,2,-167.43258992864202,-163.308788131589,1.0,1.0,1.0,79.29832046690834,True,294,0.7925400323744703,264.6949732164192,5.1143697604333145,0.7804225352112675,1.380845070422535,0.6976056338028169,13.662886068462791,7,50,57,"0.672,0.695,0.706,0.761,0.859,0.806,0.750",False,1192.0000000000002,2535.9999999999973,1259,1.0,1.0,5.441267628221113,148956.602416527,98949.01221841256,50007.59019811444,14.620091877557543,0.06537341088675,223.6397287405538,148935.18819742487,98920.45992627637,18.786176114523936,1.0,0.0846586198313062,26.82100243054821,0.6319553477391832,0.743339158175208,0.256660841824792,8.42702227420463,6.167363693388944,8.42702227420463,0.8499431898889678,0.8499431898889678,True,ok,53,55,-167.43258992864202,-163.308788131589,34,0.7999999999999999,285.3222739289732,63938.32200439018,40.0,B,keep_for_visual_validation
10,12,29,3.0,10.245165659497909,41.05141053697335,-445.7892112297195,121.5,2.0,220.0,198.0,0.9,45.0,0.091452063672221,0.6329039943679622,0.6430650807892605,0.4740240461277445,0.4740240461277445,13.868976219418812,8.996867167919799,24.0,24.11049458723757,"29,39,441",10.24516567211439,41.0514105321906,-445.7892112297195,3.367070067717391,4.949861210599553,4.949860406738522,220.0,198.0,0.9,57.18685021236931,0.091452063672221,0.6329039943679622,0.6430650807892605,new_non_BB86,not_matched,not_matched,,,37,,311.21781461199873,311.21781461199873,21.4892112297195,21.4892112297195,new_candidate,table_fits,True,ok,122,124,2,-451.974913925299,-447.851112128246,1.0,1.0,1.0,78.70696948510857,True,158,0.7212898949774169,193.76767638875003,1.9155639466350232,0.6769014084507041,1.4222535211267604,0.5733802816901408,11.870880849918615,7,119,126,"0.784,0.835,0.853,0.848,0.717,0.683,0.683",False,1773.0000000000014,1736.999999999991,679,1.0,1.0,5.601563633726104,66206.76281971227,42346.79015915986,23859.972660552405,14.900574135418148,0.0964514356359266,154.48784185715036,66187.20095632959,42320.70767464963,19.94687416373234,1.0,0.150526826836311,28.90793451386524,0.6185127608676482,0.7745747782330459,0.2254252217669541,11.813241178988289,1.5841973259989124,11.813241178988289,0.8484915677859036,0.8484915677859036,True,ok,122,124,-451.974913925299,-447.851112128246,35,0.9,208.71032557111303,34211.94399759285,45.0,B,keep_for_visual_validation
150,166,345,2.0,9.759902027693084,40.45333690572192,-540.6366525619385,144.5,2.0,360.0,360.0,1.0,-90.0,0.009257250383923,0.4801445376969495,0.3171421943835315,0.2298139078642766,0.2645328940594771,17.68289064165008,6.416666666666668,24.0,24.11049458723757,"345,563",9.76045533912395,40.45292465435893,-540.6366525619385,0.0,4.242644529178796,2.121322264589398,390.0,348.0,0.9,-52.5,0.009257250383923,0.4801445376969495,0.3171421943835315,new_non_BB86,not_matched,not_matched,,,2,,841.3208089658671,841.3208089658671,11.463347438061533,11.463347438061533,new_candidate,table_fits,True,ok,144,146,2,-542.6985534604651,-538.5747516634119,1.0,1.0,1.0,52.92289244038604,True,466,0.984365143288368,356.1980011635985,8.424761823550151,0.6769014084507041,1.0288732394366198,0.9253521126760562,14.719056671905538,7,141,148,"0.705,0.706,0.750,0.862,0.951,0.739,0.694",False,2155.857142857136,1124.8571428571431,2024,1.0,1.0,6.878125530221501,133664.47882831446,43362.98462570501,90301.49420260944,24.383755391904632,0.0811399655524302,300.51473679944525,133641.64033522323,43332.53330158338,19.908178080115505,1.0,0.1940279492439296,24.794560475865364,0.760470198511755,0.9118235109142976,0.0881764890857023,8.329980812425555,6.781052994168944,8.329980812425555,0.8484517985862345,0.8484517985862345,True,ok,144,146,-542.6985534604651,-538.5747516634119,36,1.0,360.0,101787.6019763093,90.0,B,keep_for_visual_validation
260,239,661,3.0,11.044529034963618,41.29474589858237,-256.0943285652815,75.5,2.0,360.0,288.0,0.8,-5.0,0.0027319431336248,0.3524675109080777,0.2779861251056044,0.1514947657132953,0.1840483023236199,18.794926581271696,3.6641604010025066,24.0,24.11049458723757,"598,661,1175",11.04281101022428,41.29609380984757,-256.0943285652815,3.887957619953921,17.50010454562446,4.000000437743106,382.8,288.0,0.8,-28.13105346553104,0.0034431624417148,0.3524675109080777,0.2779861251056044,new_non_BB86,not_matched,not_matched,,,66,,131.02968306250847,131.02968306250847,15.70567143471851,15.70567143471851,new_candidate,table_fits,True,ok,75,77,2,-258.156229463808,-254.03242766675496,1.0,1.0,1.0,111.19354117491288,True,380,0.7707188517557011,374.6147022238087,5.337542259070404,0.8218309859154929,1.4222535211267604,0.7804225352112675,16.23011187760577,7,72,79,"0.784,0.795,0.828,0.794,0.728,0.683,0.695",False,1153.9999999999957,1987.0000000000025,1621,1.0,1.0,6.992072414488091,347882.5260437907,258746.53838089737,89135.98766289331,18.503992974253677,0.0619756242835149,298.5688839470972,347860.3536482255,258716.9751868104,23.17718130278096,1.0,0.1021202687304207,32.268070611947,0.5462472088799557,0.6752429129394342,0.3247570870605658,15.283534825859432,0.8411781163480511,15.283534825859432,0.8466072750933293,0.8466072750933293,True,ok,75,77,-258.156229463808,-254.03242766675496,37,0.8,321.99378875996973,81430.08158104745,175.0,B,keep_for_visual_validation
324,326,952,1.0,10.615452956054517,41.65695450888973,-256.0943285652815,75.5,2.0,432.0,410.4,0.95,-90.0,0.0010040127504303,0.3276545142009198,0.2052880149897597,0.1051843451905735,0.1419084868896442,15.856515201630542,1.879072681704261,24.0,24.11049458723757,952,10.615452956054517,41.65695450888973,-256.0943285652815,0.0,0.0,0.0,432.0,410.4,0.95,-90.0,0.0010040127504303,0.3276545142009198,0.2052880149897597,new_non_BB86,not_matched,not_matched,,,69,,182.8113424905341,182.8113424905341,7.505671434718522,7.505671434718522,new_candidate,table_fits,True,ok,75,77,2,-258.156229463808,-254.03242766675496,1.0,1.0,1.0,45.33312654258376,True,628,0.7837634228138223,377.1488791757853,10.024164730449296,0.7804225352112675,1.4015492957746478,0.883943661971831,13.140388694058975,7,72,79,"0.761,0.761,0.761,0.784,0.761,0.750,0.773",False,1485.2857142857133,2358.999999999996,2761,1.0,1.0,6.467585528177292,363539.5518021109,259756.5559759683,103782.9958261426,15.50030673001226,0.0481127979195814,322.1659807837486,363515.7817574751,259724.8625831206,18.117249363174047,1.0,0.157803792728326,25.24708544326961,0.5175843797595742,0.6957439055814837,0.3042560944185163,4.700768232075518,2.780958743217688,4.700768232075518,0.844303685593721,0.844303685593721,True,ok,75,77,-258.156229463808,-254.03242766675496,38,0.95,421.06151569574723,139245.4395035911,90.0,B,keep_for_visual_validation
221,226,559,1.0,10.410812726624233,41.29886983796743,-346.8179681004475,97.5,2.0,360.0,360.0,1.0,-90.0,0.0041658945295489,0.4105675603868674,0.2590695739907676,0.1789151821269939,0.2189071932059442,17.305074838826506,4.639097744360902,24.0,24.11049458723757,559,10.410812726624233,41.29886983796743,-346.8179681004475,0.0,0.0,0.0,360.0,360.0,1.0,-90.0,0.0041658945295489,0.4105675603868674,0.2590695739907676,new_non_BB86,not_matched,not_matched,,,50,,80.27177707682107,80.27177707682107,36.28203189955252,36.28203189955252,new_candidate,table_fits,True,ok,97,99,2,-348.879868998974,-344.75606720192104,1.0,1.0,1.0,35.982632328548874,True,464,0.8729124337500639,370.5174416991068,8.87110682082433,0.7804225352112675,1.2359154929577465,1.008169014084507,16.562406937765278,7,94,101,"0.670,0.695,0.717,0.839,0.851,0.784,0.784",False,1643.7142857142971,1991.000000000003,2027,1.0,1.0,6.77471239186236,239186.65881503475,139499.89492098367,99686.76389405108,15.047353137044071,0.0476567891641748,315.7441657516375,239163.8158785954,139469.43767239785,21.07496933104552,1.0,0.2631529439850284,25.49499570351397,0.5771364078490303,0.7865664273406939,0.213433572659306,10.783249977123738,11.33439173320052,11.33439173320052,0.8407169011953239,0.8407169011953239,True,ok,97,99,-348.879868998974,-344.75606720192104,39,1.0,360.0,101787.6019763093,90.0,B,keep_for_visual_validation
157,158,326,1.0,10.899635355528726,41.75302976930056,-185.9896980153805,58.5,2.0,319.0,287.1,0.9,45.0,0.0103288461130044,0.4487213713370757,0.3577106850708766,0.2385816731834067,0.2697155959974561,12.15114987440768,6.320175438596492,24.0,24.11049458723757,326,10.899635355528726,41.75302976930056,-185.9896980153805,0.0,0.0,0.0,319.0,287.1,0.9,45.0,0.0103288461130044,0.4487213713370757,0.3577106850708766,new_non_BB86,not_matched,not_matched,,,92,,89.17628769836497,89.17628769836497,8.989698015380498,8.989698015380498,new_candidate,table_fits,True,ok,58,60,2,-188.051598913907,-183.927797116854,1.0,1.0,1.0,72.47114296803872,True,324,0.803203560930463,269.6698106764374,4.928392678235739,0.7390140845070423,1.3601408450704224,0.5733802816901408,13.322489524706516,7,55,62,"0.706,0.760,0.739,0.781,0.794,0.717,0.705",False,1267.1428571428655,2457.9999999999845,1430,1.0,1.0,7.288671010584817,168243.7457715329,112122.8956200924,56120.85015144052,14.489856099385626,0.0611608963485162,236.91373025040943,168221.94948236315,112093.83390119937,20.12299430227218,1.0,0.1563243421214476,26.57436077050566,0.6007432129066127,0.7226679013428747,0.2773320986571253,6.693657887812363,6.634104728435577,6.693657887812363,0.8402947129352977,0.8402947129352977,True,ok,58,60,-188.051598913907,-183.927797116854,40,0.9,302.6299720781139,71930.61225493897,45.0,B,keep_for_visual_validation
108,111,220,2.0,11.078296571630302,41.31505278008097,-264.3419321593875,77.5,2.0,319.0,255.2,0.8,40.0,0.0157854621211374,0.4952274525039269,0.3936463135405562,0.2733189442397172,0.2962624881060183,10.79558089845681,7.239348370927318,24.0,24.11049458723757,"220,533",11.078389030043835,41.31505246541667,-262.28003126086105,2.0619008985264884,0.5000066556338774,0.2500033278169387,350.9,242.44,0.7,32.5,0.0157854621211374,0.4952274525039269,0.3936463135405562,new_non_BB86,not_matched,not_matched,,,66,,112.7308418228037,112.7308418228037,7.4580678406125,7.4580678406125,new_candidate,table_fits,True,ok,77,79,2,-266.403833057914,-262.28003126086105,1.0,1.0,1.0,54.899134444853374,True,294,0.8799608920930542,237.36432858659907,4.556438513840589,0.6769014084507041,1.2152112676056337,0.6976056338028169,11.600765616150566,7,74,81,"0.672,0.717,0.757,0.847,0.848,0.794,0.728",False,1128.0000000000005,2007.9999999999905,1259,1.0,1.0,7.493945523772087,87113.99899610672,46420.22599373932,40693.7730023674,14.8537726156383,0.0736265932639234,201.74466802223407,87092.58477700458,46391.67370160314,17.172378343273838,1.0,0.1712868973780222,22.90723551760054,0.7391291143035166,0.8351982084152482,0.1648017915847518,19.71162886493417,9.5403300638918,19.71162886493417,0.8400798632590681,0.8400798632590681,True,ok,77,79,-266.403833057914,-262.28003126086105,41,0.7999999999999999,285.3222739289732,63938.32200439018,40.0,B,keep_for_visual_validation
12,16,35,1.0,10.906838736364437,41.79024003242813,-173.6182926242215,55.5,2.0,264.0,237.6,0.9,45.0,0.0798570051468849,0.6422080614394843,0.5730140103437176,0.4658391800819114,0.4658391800819114,11.376050977579617,8.889724310776943,24.0,24.11049458723757,35,10.906838736364437,41.79024003242813,-173.6182926242215,0.0,0.0,0.0,264.0,237.6,0.9,45.0,0.0798570051468849,0.6422080614394843,0.5730140103437176,new_non_BB86,not_matched,not_matched,,,102,,56.64390536453436,56.64390536453436,23.981707375778484,23.981707375778484,new_candidate,table_fits,True,ok,55,57,2,-175.68019352274803,-171.556391725695,1.0,1.0,1.0,70.1190892098671,True,186,0.9753222262957076,202.25437831530908,3.756737060391016,0.6561971830985915,1.0288732394366198,0.8425352112676057,11.111463756403367,7,52,59,"0.750,0.705,0.728,0.837,0.786,0.695,0.694",False,1261.7142857142776,2496.2857142857297,976,1.0,1.0,4.471930354440582,75167.94176095408,38515.94232070456,36651.99944024953,14.394125456081508,0.0751788486422898,191.4650957820666,75147.29137319485,38488.4084703589,17.783277265969303,1.0,0.2150383240515224,24.579694630579105,0.7180846379736793,0.8515350448089583,0.1484649551910417,9.4950203016205,5.576735257176246,9.4950203016205,0.8399859545124342,0.8399859545124342,True,ok,55,57,-175.68019352274803,-171.556391725695,42,0.9,250.45239068533564,49265.1993565337,45.0,B,keep_for_visual_validation
151,153,312,1.0,10.096206090639296,40.55002150972922,-557.1318597501505,148.5,2.0,319.0,287.1,0.9,-65.0,0.0109423767548423,0.4663204557749751,0.3480744007760154,0.2441811458618224,0.2760851105346208,9.413347635626325,6.406641604010025,24.0,24.11049458723757,312,10.096206090639296,40.55002150972922,-557.1318597501505,0.0,0.0,0.0,319.0,287.1,0.9,-65.0,0.0109423767548423,0.4663204557749751,0.3480744007760154,new_non_BB86,not_matched,not_matched,,,2,,149.679974935581,149.679974935581,5.031859750150488,5.031859750150488,new_candidate,table_fits,True,ok,148,150,2,-559.193760648677,-555.069958851624,1.0,1.0,1.0,36.52175450476864,True,332,0.8719108267728497,246.14939411270532,5.9326689221026445,0.7390140845070423,1.2359154929577465,0.946056338028169,12.559037775727914,7,145,152,"0.794,0.840,0.895,0.873,0.826,0.706,0.702",False,1892.000000000006,1221.9999999999984,1427,1.0,1.0,7.089345083344754,102043.81326438236,55109.65257994153,46934.16068444083,17.43538187180053,0.0804735821525278,216.65969633057844,102022.02327552994,55080.59926147162,17.477450946717006,1.0,0.1823654745703544,23.846604323763525,0.6772585929693672,0.796554265802729,0.203445734197271,5.351375624834388,4.351697295781286,5.351375624834388,0.8398897396935116,0.8398897396935116,True,ok,148,150,-559.193760648677,-555.069958851624,43,0.9,302.6299720781139,71930.61225493897,115.0,B,keep_for_visual_validation
153,154,318,1.0,10.054421061576798,40.50312692271886,-528.2652471707795,141.5,2.0,360.0,324.0,0.9,25.0,0.0107926400234845,0.4357771306395304,0.3608867473988517,0.2478028139402562,0.2769402558962094,16.465221783807422,6.382832080200501,24.0,24.11049458723757,318,10.054421061576798,40.50312692271886,-528.2652471707795,0.0,0.0,0.0,360.0,324.0,0.9,25.0,0.0107926400234845,0.4357771306395304,0.3608867473988517,new_non_BB86,not_matched,not_matched,,,2,,160.58182120521,160.58182120521,23.83475282922052,23.83475282922052,new_candidate,table_fits,True,ok,141,143,2,-530.3271480693061,-526.2033462722529,1.0,1.0,1.0,32.57486104130713,True,326,0.7483498262009352,196.03288151978467,5.300346842630889,0.6976056338028169,1.4636619718309858,0.7804225352112675,7.635791949710147,7,138,145,"0.739,0.906,0.884,0.772,0.726,0.717,0.717",False,1925.0000000000016,1173.9999999999875,1821,1.0,1.0,1.974457496436918,218175.17924433472,176208.72188651626,41966.45735781847,16.1421846264597,0.0787902203067129,204.87548535366105,218152.65782109555,176178.69332219736,15.43871712359437,1.0,0.0710361987538601,20.437181452312007,0.6467813389392009,0.6808647423001168,0.3191352576998831,5.870569268039897,5.267753399562378,5.870569268039897,0.837234822779768,0.837234822779768,True,ok,141,143,-530.3271480693061,-526.2033462722529,44,0.9,341.525987298185,91608.84177867837,25.0,B,keep_for_visual_validation
49,51,103,4.0,9.43713053140976,40.41456318797326,-458.1606166208785,124.5,2.0,264.0,264.0,1.0,45.0,0.0325186962702528,0.5441692756445198,0.4816858708677415,0.3500552945923417,0.3544039470213956,11.557027167603865,8.251253132832082,24.0,24.11049458723757,"103,335,433,494",9.436506219167963,40.41379230516283,-460.222517519405,2.061900898526517,5.316367059876178,4.137690147787791,339.5,258.0,0.8,24.675826500159985,0.0325186962702528,0.5441692756445198,0.4816858708677415,new_non_BB86,not_matched,not_matched,,,2,,1722.3277066480894,1722.3277066480894,93.93938337912152,93.93938337912152,new_candidate,table_fits,True,ok,124,126,2,-460.222517519405,-456.098715722352,1.0,1.0,1.0,40.1244769417344,True,248,0.8667440874609614,232.02707777253136,4.147288933005924,0.7183098591549295,1.2359154929577465,0.7597183098591549,12.274669665983067,6,122,128,"0.338,0.681,0.711,0.822,0.880,0.811,0.769",False,2408.999999999988,1088.142857142866,1091,1.0,1.0,7.493945523772087,88758.49040781526,48242.5466252953,40515.94378251997,24.676060955488328,0.1225816233535563,201.3031013981299,88737.50585785776,48214.567225351966,17.5215131905058,1.0,0.353434891414659,24.422650075912813,0.5123917625191423,0.7829600200467507,0.2170399799532493,2.631945026289745,5.777229831453592,5.777229831453592,0.8364247002938808,0.8364247002938808,True,ok,124,126,-460.222517519405,-456.098715722352,45,1.0,264.0,54739.11039614856,45.0,B,keep_for_visual_validation
181,187,389,2.0,9.994108615990337,40.39956998501643,-520.0176435766735,139.5,2.0,319.0,287.1,0.9,75.0,0.0076373939742018,0.4399530257728585,0.3463657425139322,0.2098740768371447,0.2388059564983854,11.868182131036807,5.845864661654135,24.0,24.11049458723757,"389,585",9.99410291552554,40.40012558720555,-520.0176435766735,0.0,4.000457866972578,2.000228933486289,339.5,287.55,0.8500000000000001,82.5,0.0076373939742018,0.4399530257728585,0.3463657425139322,new_non_BB86,not_matched,not_matched,,,1,,436.1120505480788,436.1120505480788,13.217643576673538,13.217643576673538,new_candidate,table_fits,True,ok,139,141,2,-522.0795444752,-517.9557426781471,1.0,1.0,1.0,64.8621303738021,True,330,0.8050202525583319,315.5193853462702,5.9326689221026445,0.7390140845070423,1.3601408450704224,0.883943661971831,14.611795620480873,7,136,143,"0.784,0.773,0.784,0.783,0.827,0.784,0.688",False,1972.9999999999936,1067.857142857149,1434,1.0,1.0,7.390595336577119,189251.78108845,117914.49562058091,71337.28546786906,24.22604309421649,0.0906989110121294,267.1040128693129,189229.9764193865,117885.42272849628,20.68221510342054,1.0,0.1041155186773283,28.078653688957893,0.7247184586264075,0.7535713088229018,0.2464286911770982,1.93504321318392,7.965394914806402,7.965394914806402,0.8360493460612017,0.8360493460612017,True,ok,139,141,-522.0795444752,-517.9557426781471,46,0.9,302.6299720781139,71930.61225493897,75.0,C,inspect
