object_uid,tracer,source_catalog,display_label,candidate_id,ra_deg,dec_deg,x_arcmin,y_arcmin,major_arcsec,minor_arcsec,pa_deg,v_center_kms,Maj_pc,Min_pc,PA_astro_deg,v9_final_score,v9_reject_reason,marker_size,validation_png,notes
Koch25_new_HI_candidate_0018,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0018,18,11.093016540375544,41.39180825260956,18.41365629372489,7.383495156573616,89.6804347826087,85.19641304347826,85.0,-227.2277159859105,300.0,285.0,85.0,0.9454408735891768,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0018_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0006,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0006,6,11.125138666790564,41.35085662100794,19.862281956253128,4.926397260476705,65.76565217391304,59.18908695652174,-45.0,-227.2277159859105,220.0,198.0,-45.0,0.93487131335549,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0006_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0129,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0129,129,10.755668923932278,41.02403299346727,3.200142466572409,-14.683020391963453,89.6804347826087,80.71239130434783,15.0,-359.1893734916065,300.0,270.0,15.0,0.9137233095218588,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0129_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0138,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0138,138,10.238621381679517,41.25555525091632,-20.117377948398424,-0.7916849450204211,95.36019565217391,85.82417608695653,-40.0,-342.6941663033945,319.0,287.1,-40.0,0.9118822068326246,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0138_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0212,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0212,212,10.827809417271736,41.686054645874286,6.453494022717207,25.03827875245733,95.36019565217391,85.82417608695653,-75.0,-202.4849052035925,319.0,287.1,-75.0,0.9001374263735133,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0212_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0023,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0023,23,10.355282770420954,41.2024742113697,-14.856247991634191,-3.976547317817989,65.76565217391304,59.18908695652174,45.0,-412.7987968532954,220.0,198.0,45.0,0.8978705644836191,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0023_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0096,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0096,96,11.241804718269677,41.51369125786225,25.123622190549007,14.696475471735084,89.6804347826087,85.19641304347826,-85.0,-165.3706890301155,300.0,285.0,-85.0,0.8950962974638432,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0096_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0147,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0147,147,10.755910197129175,41.07694991591135,3.2110232700469217,-11.508005045318868,95.36019565217391,85.82417608695653,-65.0,-334.4465627092885,319.0,287.1,-65.0,0.8929714615827952,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0147_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0087,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0087,87,10.72088636169209,41.04543822097156,1.631537959553776,-13.398706741706121,89.6804347826087,85.19641304347826,75.0,-367.4369770857125,300.0,285.0,75.0,0.8915108331058258,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0087_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0312,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0312,312,10.705598683896874,41.61613914863975,0.9421028303694894,20.843348918385374,125.55260869565218,125.55260869565218,-90.0,-231.3515177829635,420.0,420.0,-90.0,0.8909835956332706,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0312_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0029,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0029,29,10.041545363122705,40.493331778274815,-29.00500183299894,-46.52509330351094,78.91878260869565,78.91878260869565,-45.0,-536.5128507648855,264.0,264.0,-45.0,0.8870822303320858,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0029_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0002,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0002,2,10.119621597251442,40.65612128656917,-25.48396356388966,-36.757722805849795,65.76565217391304,59.18908695652174,-45.0,-569.5032651413095,220.0,198.0,-45.0,0.8838567345962123,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0002_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0182,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0182,182,10.075360061012226,40.5708866081912,-27.48004553027747,-41.871803508527705,95.36019565217391,85.82417608695653,45.0,-557.1318597501505,319.0,287.1,45.0,0.8800766921552906,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0182_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0210,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0210,210,11.212871198657384,41.491325973488486,23.818794531380302,13.354558409309334,107.61652173913043,107.61652173913043,-90.0,-177.74209442127452,360.0,360.0,-90.0,0.8775206004858832,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0210_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0025,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0025,25,9.807067193201023,40.33618974495808,-39.57936698749185,-55.95361530251523,78.91878260869565,78.91878260869565,-45.0,-561.2556615472035,264.0,264.0,-45.0,0.8774106640094388,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0025_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0036,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0036,36,9.989413583547758,40.35967428529307,-31.35601162449954,-54.54454288241578,78.91878260869565,78.91878260869565,-45.0,-532.3890489678325,264.0,264.0,-45.0,0.8759509256417777,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0036_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0148,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0148,148,10.362409053820732,40.6522008870357,-14.5348708549531,-36.99294677785801,95.36019565217391,90.59218586956523,50.0,-499.3986345914085,319.0,303.05,50.0,0.8753830362397144,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0148_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0368,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0368,368,9.98197527930268,40.47853448270287,-31.69146010247059,-47.41293103782766,150.6631304347826,150.6631304347826,-90.0,-544.7604543589915,504.0,504.0,-90.0,0.8747668740326723,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0368_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0005,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0005,5,10.548559287185212,40.84605423401776,-6.139971910426403,-25.36174595893442,65.76565217391304,59.18908695652174,45.0,-404.5511932591895,220.0,198.0,45.0,0.874072577794209,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0005_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0185,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0185,185,10.51600415096487,41.51296127666394,-7.608125206586717,14.652676599836383,95.36019565217391,85.82417608695653,-25.0,-272.58953575349346,319.0,287.1,-25.0,0.8712371338397195,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0185_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0106,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0106,106,10.63150047910878,40.90417962309411,-2.399536499992937,-21.8742226143533,95.36019565217391,95.36019565217391,-90.0,-375.6845806798185,319.0,319.0,-90.0,0.8653165220746203,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0106_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0135,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0135,135,10.370072609606227,41.35126649487791,-14.189264109196266,4.950989692674881,95.36019565217391,85.82417608695653,-45.0,-317.9513555210765,319.0,287.1,-45.0,0.861695723138823,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0135_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0081,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0081,81,10.184376122621789,40.90726934060041,-22.56370025366067,-21.688839563975364,95.36019565217391,76.28815652173913,40.0,-532.3890489678325,319.0,255.2,40.0,0.8601581442573286,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0081_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0155,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0155,155,10.971833012453915,41.82773879275063,12.948589437475528,33.53932756503795,107.61652173913043,102.23569565217392,-70.0,-157.1230854360095,360.0,342.0,-70.0,0.8594820473236544,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0155_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0178,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0178,178,10.510969853399097,41.45364775036021,-7.835159138038163,11.093865021612856,107.61652173913043,102.23569565217392,-20.0,-284.96094114465245,360.0,342.0,-20.0,0.8581037512565609,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0178_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0058,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0058,58,10.941582560745134,41.76752874539099,11.58437151235333,29.926724723459586,89.6804347826087,80.71239130434783,45.0,-157.1230854360095,300.0,270.0,45.0,0.8565979334596997,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0058_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0290,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0290,290,10.822578740917232,41.1513342985813,6.217603910661265,-7.044942085122017,129.13982608695653,129.13982608695653,-90.0,-338.5703645063415,432.0,432.0,-90.0,0.8559017249013241,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0290_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0097,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0097,97,11.02159342713846,41.363843327282886,15.192656743566864,5.705599636973346,95.36019565217391,85.82417608695653,45.0,-256.0943285652815,319.0,287.1,45.0,0.8553268031068272,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0097_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0021,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0021,21,11.38582936116263,41.74333919314675,31.618764854380863,28.475351588805324,78.91878260869565,63.13502608695652,45.0,-140.6278782477975,264.0,211.2,45.0,0.8544485927765397,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0021_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0051,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0051,51,11.147833185691272,41.41993583097582,20.885746656364827,9.071149858549177,78.91878260869565,55.24314782608696,-45.0,-206.6087070006455,264.0,184.8,-45.0,0.8535956257534775,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0051_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0253,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0253,253,10.188600333077888,40.51420632549935,-22.37319917687752,-45.27262047003873,107.61652173913043,107.61652173913043,-90.0,-487.0272292002495,360.0,360.0,-90.0,0.8530652526985422,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0253_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0337,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0337,337,10.62945281551196,40.93556813389759,-2.491880885798929,-19.990911966144438,138.2722836956522,96.79059858695653,45.0,-400.4273914621365,462.55,323.785,45.0,0.8524119448347482,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0337_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0046,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0046,46,10.655182288386763,40.95682797694521,-1.3315475315184078,-18.715321383287034,78.91878260869565,78.91878260869565,-45.0,-388.0559860709775,264.0,264.0,-45.0,0.8521310253957513,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0046_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0173,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0173,173,10.997932356396214,41.82864387760382,14.125603029959443,33.593632656229175,95.36019565217391,76.28815652173913,40.0,-165.3706890301155,319.0,255.2,40.0,0.8499431898889678,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0173_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0010,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0010,10,10.245165659497909,41.05141053697335,-19.822247773392192,-13.040367781598832,65.76565217391304,59.18908695652174,45.0,-445.7892112297195,220.0,198.0,45.0,0.8484915677859036,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0010_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0150,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0150,150,9.759902027693084,40.45333690572192,-41.706395200052675,-48.92478565668469,107.61652173913043,107.61652173913043,-90.0,-540.6366525619385,360.0,360.0,-90.0,0.8484517985862345,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0150_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0260,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0260,260,11.044529034963618,41.29474589858237,16.22699393693745,1.5597539149423767,107.61652173913043,86.09321739130435,-5.0,-256.0943285652815,360.0,288.0,-5.0,0.8466072750933293,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0260_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0324,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0324,324,10.615452956054517,41.65695450888973,-3.123238705011015,23.29227053338414,129.13982608695653,122.6828347826087,-90.0,-256.0943285652815,432.0,410.4,-90.0,0.844303685593721,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0324_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0221,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0221,221,10.410812726624233,41.29886983796743,-12.351989134178107,1.8071902780459936,107.61652173913043,107.61652173913043,-90.0,-346.8179681004475,360.0,360.0,-90.0,0.8407169011953239,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0221_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0157,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0157,157,10.899635355528726,41.75302976930056,9.692659949963952,29.056786158033816,95.36019565217391,85.82417608695653,45.0,-185.9896980153805,319.0,287.1,45.0,0.8402947129352977,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0157_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0108,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0108,108,11.078296571630302,41.31505278008097,17.749823389250675,2.778166804858273,95.36019565217391,76.28815652173913,40.0,-264.3419321593875,319.0,255.2,40.0,0.8400798632590681,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0108_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0012,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0012,12,10.906838736364437,41.79024003242813,10.017513983621404,31.289401945687985,78.91878260869565,71.02690434782609,45.0,-173.6182926242215,264.0,237.6,45.0,0.8399859545124342,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0012_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0151,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0151,151,10.096206090639296,40.55002150972922,-26.539942963920705,-43.12370941624664,95.36019565217391,85.82417608695653,-65.0,-557.1318597501505,319.0,287.1,-65.0,0.8398897396935116,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0151_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0153,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0153,153,10.054421061576798,40.50312692271886,-28.4243407969707,-45.937384636868046,107.61652173913043,96.8548695652174,25.0,-528.2652471707795,360.0,324.0,25.0,0.837234822779768,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0153_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0049,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0049,49,9.43713053140976,40.41456318797326,-56.26256332564804,-51.25120872160437,78.91878260869565,78.91878260869565,45.0,-458.1606166208785,264.0,264.0,45.0,0.8364247002938808,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0049_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0181,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0181,181,9.994108615990337,40.39956998501643,-31.144277681520556,-52.1508008990142,95.36019565217391,85.82417608695653,75.0,-520.0176435766735,319.0,287.1,75.0,0.8360493460612017,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0181_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0015,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0015,15,10.125270132634984,40.92060844881801,-25.229229079423135,-20.88849307091934,78.91878260869565,78.91878260869565,45.0,-478.7796256061435,264.0,264.0,45.0,0.8359843696487339,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0015_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0259,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0259,259,9.972414212242075,40.39860308455243,-32.122639748743026,-52.20881492685422,125.55260869565218,125.55260869565218,-90.0,-536.5128507648855,420.0,420.0,-90.0,0.8341415728063235,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0259_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0293,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0293,293,10.12404441562337,40.73976002777881,-25.284505778576886,-31.739398333271396,125.55260869565218,125.55260869565218,-90.0,-590.1222741265744,420.0,420.0,-90.0,0.8340330160476659,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0293_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0245,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0245,245,11.381026744266665,41.67808617868612,31.402179127990912,24.56017072116751,107.61652173913043,107.61652173913043,-90.0,-157.1230854360095,360.0,360.0,-90.0,0.8332514358845833,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0245_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0329,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0329,329,10.905249025752592,41.16162265707346,9.94582210499054,-6.427640575592335,130.0366304347826,130.0366304347826,-55.0,-301.4561483328645,435.0,435.0,-55.0,0.8319925850565092,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0329_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0195,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0195,195,10.737630562442874,41.0279316091927,2.386658545056748,-14.44910344843791,95.36019565217391,66.75213695652174,-45.0,-342.6941663033945,319.0,223.3,-45.0,0.8307408499514691,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0195_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0350,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0350,350,10.009165016062344,40.42591388424204,-30.465272585537782,-50.57016694547727,150.6631304347826,150.6631304347826,-90.0,-524.1414453737265,504.0,504.0,-90.0,0.8288693286474774,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0350_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0132,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0132,132,9.765478759763434,40.59256813660655,-41.454898861180894,-40.57091180360672,107.61652173913043,102.23569565217392,65.0,-507.64623818551456,360.0,342.0,65.0,0.8273178114466498,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0132_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0189,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0189,189,10.703550995437864,40.95891362240467,0.8497573233423563,-18.590182655719474,114.4322347826087,114.4322347826087,-45.0,-355.0655716945535,382.8,382.8,-45.0,0.8270281328160873,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0189_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0255,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0255,255,9.951039699888188,40.36832402410597,-33.08657553306238,-54.02555855364142,125.55260869565218,119.27497826086957,45.0,-528.2652471707795,420.0,399.0,45.0,0.8257996940815503,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0255_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0313,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0313,313,9.978828681585837,40.51726984321777,-31.833363603608106,-45.088809406933734,125.55260869565218,125.55260869565218,-90.0,-540.6366525619385,420.0,420.0,-90.0,0.8220790616044844,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0313_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0307,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0307,307,10.479711145231931,41.43498540335792,-9.244846848104048,9.974124201475405,129.13982608695653,129.13982608695653,-90.0,-297.3323465358115,432.0,432.0,-90.0,0.8201099861716795,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0307_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0299,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0299,299,10.709499627109084,41.61516614451956,1.118025382079232,20.784968671173942,125.55260869565218,125.55260869565218,-90.0,-247.84672497117552,420.0,420.0,-90.0,0.8201019184026387,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0299_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0274,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0274,274,11.032001829364155,41.88980112457212,15.662049036444674,37.26306747432716,130.0366304347826,91.02564130434783,30.0,-144.7516800448505,435.0,304.5,30.0,0.818334703069815,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0274_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0144,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0144,144,11.41391868470444,41.70871988887521,32.88552143207422,26.398193332512676,95.36019565217391,90.59218586956523,-55.0,-148.87548184190348,319.0,303.05,-55.0,0.8154588300186316,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0144_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0004,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0004,4,11.02269691385971,41.823713343714594,15.242421169558058,33.297800622875826,65.76565217391304,59.18908695652174,-45.0,-152.9992836389565,220.0,198.0,-45.0,0.8110531578258251,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0004_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0154,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0154,154,10.522961875609816,40.80226961620213,-7.294349638205855,-27.988823027871916,95.36019565217391,85.82417608695653,25.0,-408.67499505624255,319.0,287.1,25.0,0.8105898468609327,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0154_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0224,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0224,224,11.16442256219235,41.40903479589392,21.633885064585716,8.41708775363557,107.61652173913043,96.8548695652174,-45.0,-218.98011239180448,360.0,324.0,-45.0,0.8101847627884279,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0224_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
Koch25_new_HI_candidate_0204,Koch25 new HI candidate,2DCGSeed v9 clean candidates,Koch25 H I cand. 0204,204,10.37452773632345,41.1926663521996,-13.98834930022623,-4.565018868023714,107.61652173913043,102.23569565217392,-90.0,-383.93218427392446,360.0,342.0,-90.0,0.8077839460416191,ok,11.0,figures/new_hi_candidates_v9/new_candidate_0204_v9_pv_diagnostic.png,Accepted v9 clean new H I-hole candidate.
