Seq,tracer,source_catalog,object_label,ra_deg,dec_deg,x_arcmin,y_arcmin,HRV,Maj,Min,PA,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,has_video,video_path,video_name,contrast_joint_refit_png,summary_2dcg_png
267,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0479,11.095934639728524,41.93806920286919,18.545255103651673,40.15915217215138,-128.2564728566385,462.55,416.295,-45.0,13457,1149,1149,CAP30_POSTPV_0479,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
268,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0484,9.344675277817531,40.25583618799501,-60.432058559520016,-60.774828720299325,-487.0272292002495,420.0,336.0,75.0,14070,1179,1179,CAP30_POSTPV_0484,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
269,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0485,9.789414973425965,40.82625379345292,-40.37543690628718,-26.549772392824593,-396.3035896650835,476.0999999999999,380.88,40.0,14124,705,705,CAP30_POSTPV_0485,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
270,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0491,9.831838387364874,40.69614882114106,-38.46224954969843,-34.356070731536335,-487.0272292002495,742.716,742.716,85.0,15051,909,909,CAP30_POSTPV_0491,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
271,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0499,10.089811720428743,40.8368153886866,-26.828312689605514,-25.916076678803677,-515.8938417796205,396.0,237.6,15.0,16165,837,837,CAP30_POSTPV_0499,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
272,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0500,10.13794575331172,41.12109204629071,-24.657591038916326,-8.859477222557075,-371.5607788827655,396.0,396.0,-45.0,16239,855,855,CAP30_POSTPV_0500,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
273,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0502,10.376138346066474,40.69196335038776,-13.91571492428495,-34.60719897673428,-466.40822021498445,414.7,373.23,-15.0,16430,813,813,CAP30_POSTPV_0502,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
274,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0504,10.407656276164513,40.68926600034728,-12.49433696879441,-34.769039979162955,-454.0368148238255,396.0,396.0,-10.0,16773,825,825,CAP30_POSTPV_0504,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
275,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0507,11.02269691385971,41.823713343714594,15.242421169558058,33.297800622875826,-152.9992836389565,220.0,198.0,-50.0,13,4,4,CAP30_POSTPV_0507,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
276,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0508,10.217619875910708,40.75379141792399,-21.064492090698938,-30.897514924560312,-540.6366525619385,253.0,227.7,50.0,25,10,10,CAP30_POSTPV_0508,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
277,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0509,10.717319307303452,41.64919268253316,1.4706729389678832,22.826560951989876,-223.10391418885752,220.0,198.0,35.0,36,16,16,CAP30_POSTPV_0509,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
278,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0510,10.865823343152286,41.712391382864,8.16782475700702,26.61848297184008,-190.1134998124335,303.6,303.6,45.0,45,22,22,CAP30_POSTPV_0510,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
279,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0511,11.24384954348406,42.04829921842972,25.215838572573947,46.7729531057833,-120.0088692625325,264.0,264.0,-45.0,63,28,28,CAP30_POSTPV_0511,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
280,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0512,11.398010335394549,41.784101449272704,32.168095606615935,30.921086956362416,-91.14225668316148,253.0,202.4,50.0,84,34,34,CAP30_POSTPV_0512,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
281,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0513,10.655182288386763,40.95682797694521,-1.3315475315184078,-18.715321383287034,-388.0559860709775,264.0,264.0,-45.0,102,40,40,CAP30_POSTPV_0513,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
282,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0514,9.807067193201023,40.33618974495808,-39.57936698749185,-55.95361530251523,-561.2556615472035,264.0,264.0,-45.0,123,46,46,CAP30_POSTPV_0514,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
283,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0515,10.164428142144544,40.82648288043407,-23.463303102537967,-26.536027173955574,-553.0080579530975,300.0,270.0,30.0,139,52,52,CAP30_POSTPV_0515,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
284,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0516,11.155503529628614,41.43046066630779,21.23165953039099,9.702639978467431,-202.4849052035925,483.0,338.1,35.0,157,58,58,CAP30_POSTPV_0516,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
285,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0517,10.15887367520556,41.04035414444586,-23.71379534098809,-13.70375133324842,-425.1702022444545,253.0,227.7,-15.0,177,64,64,CAP30_POSTPV_0517,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
286,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0518,10.990242366565637,41.26865190293442,13.778804176445597,-0.00588582393447723,-276.7133375505465,366.85,330.165,75.0,190,70,70,CAP30_POSTPV_0518,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
287,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0519,10.732904162865434,41.61113095901193,2.1735100246013963,20.542857540716,-214.8563105947515,319.0,319.0,-90.0,227,82,82,CAP30_POSTPV_0519,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
288,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0522,10.871294718800783,41.73849474237699,8.41456979098581,28.18468454261975,-223.10391418885752,264.0,264.0,-45.0,291,106,106,CAP30_POSTPV_0522,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
289,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0523,9.989413583547758,40.35967428529307,-31.35601162449954,-54.54454288241578,-532.3890489678325,303.6,303.6,-45.0,311,112,112,CAP30_POSTPV_0523,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
290,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0526,9.997957021840584,40.39778740642782,-30.97072443032965,-52.25775561433082,-524.1414453737265,345.0,310.5,-85.0,370,130,130,CAP30_POSTPV_0526,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
291,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0527,10.92866749132231,41.15865885135261,11.001934946432561,-6.605468918843087,-293.2085447387585,648.0,388.8,-10.0,392,136,136,CAP30_POSTPV_0527,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
292,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0528,10.863467039662517,41.801704019525744,8.06156150220617,31.97724117154479,-202.4849052035925,345.0,241.5,85.0,414,142,142,CAP30_POSTPV_0528,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
293,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0529,10.80491754600314,41.07593701953032,5.421129236073587,-11.568778828180513,-330.3227609122355,382.8,382.8,-90.0,434,148,148,CAP30_POSTPV_0529,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
294,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0530,10.665108703581444,40.97252477030404,-0.8838916197603176,-17.773513781757373,-371.5607788827655,264.0,264.0,-50.0,464,154,154,CAP30_POSTPV_0530,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
295,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0531,11.118717850379875,41.38685360406208,19.572719574649497,7.086216243725119,-247.84672497117552,366.85,330.165,10.0,500,160,160,CAP30_POSTPV_0531,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
296,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0532,11.337337476971411,42.0994882578471,29.431905025857823,49.844295470826125,-74.6470494949495,300.0,300.0,-5.0,532,166,166,CAP30_POSTPV_0532,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
297,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0533,10.778856780083794,41.01818299309781,4.245855413657775,-15.034020414131248,-334.4465627092885,319.0,191.4,45.0,565,172,172,CAP30_POSTPV_0533,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
298,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0535,9.960662904626837,40.4228381912875,-32.652593636594546,-50.754708522750036,-520.0176435766735,366.85,366.85,-45.0,612,184,184,CAP30_POSTPV_0535,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
299,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0538,10.048301634599808,41.010628413136686,-28.70031128672916,-15.487295211798653,-396.3035896650835,300.0,240.0,-5.0,706,202,202,CAP30_POSTPV_0538,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
300,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0539,11.31440471946348,41.61637960425871,28.397696374496803,20.857776255522822,-161.2468872330625,478.5,382.8,45.0,733,208,208,CAP30_POSTPV_0539,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
301,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0540,11.367783556500031,41.761919920978734,30.80494526481009,29.590195258724208,-78.7708512920025,319.0,255.2,-35.0,760,214,214,CAP30_POSTPV_0540,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
302,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0541,11.604554894145126,42.34940979059199,41.48272641268086,64.83958743551966,-87.01845488610851,319.0,319.0,-60.0,797,220,220,CAP30_POSTPV_0541,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
303,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0542,10.88427201970982,41.66180418098145,8.99981283761028,23.583250858887084,-214.8563105947515,366.85,256.795,45.0,833,226,226,CAP30_POSTPV_0542,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
304,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0543,11.216295123682595,41.54700635609089,23.973204784114227,16.695381365453557,-190.1134998124335,414.0,372.6,-90.0,865,232,232,CAP30_POSTPV_0543,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
305,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0545,10.657966139910158,40.89474420635326,-1.2060029550057993,-22.44034761880428,-371.5607788827655,440.22,396.198,-90.0,914,244,244,CAP30_POSTPV_0545,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
306,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0548,10.614582652191777,41.60264733471557,-3.162487181076206,20.033840082934375,-247.84672497117552,345.0,345.0,-10.0,1023,262,262,CAP30_POSTPV_0548,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
307,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0549,10.896768016558914,41.22024989242926,9.56335030336175,-2.910006454244325,-293.2085447387585,300.0,270.0,-25.0,1043,268,268,CAP30_POSTPV_0549,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
308,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0550,10.044453195765495,40.47570710375336,-28.873866025416962,-47.58257377479836,-503.52243638846153,366.85,293.48,65.0,1092,274,274,CAP30_POSTPV_0550,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
309,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0553,10.62760942143634,41.57432069749432,-2.575013239167931,18.33424184965949,-247.84672497117552,360.0,324.0,-90.0,1220,292,292,CAP30_POSTPV_0553,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
310,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0555,10.310028564742703,40.525642426110906,-16.897096808298834,-44.586454433345466,-470.5320220120375,360.0,324.0,-60.0,1315,304,304,CAP30_POSTPV_0555,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
311,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0556,10.478410808634177,41.436094213412574,-9.303488699552315,10.040652804754586,-297.3323465358115,440.22,440.22,-90.0,1355,310,310,CAP30_POSTPV_0556,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
312,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0558,10.274906778331204,41.18485551469214,-18.480999456964824,-5.033669118471522,-367.4369770857125,319.0,287.1,85.0,1477,328,328,CAP30_POSTPV_0558,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
313,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0559,10.232114503952268,40.50938652028636,-20.41082147504549,-45.561808782818076,-487.0272292002495,440.22,440.22,-90.0,1522,334,334,CAP30_POSTPV_0559,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
314,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0560,10.203089670188826,40.58260811302824,-21.719767168649312,-41.168513218305236,-520.0176435766735,468.0,468.0,-90.0,1580,340,340,CAP30_POSTPV_0560,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
315,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0561,10.446262157183703,41.462838280457646,-10.753310573270332,11.645296827458935,-284.96094114465245,435.0,435.0,-90.0,1618,346,346,CAP30_POSTPV_0561,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
316,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0564,10.443179321071254,41.59366710478522,-10.892338589291555,19.49502628711329,-276.7133375505465,414.0,414.0,-90.0,1737,370,370,CAP30_POSTPV_0564,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
317,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0565,10.458222193703856,41.328417013041616,-10.21394354619312,3.5800207824971153,-317.9513555210765,414.0,414.0,-90.0,1791,376,376,CAP30_POSTPV_0565,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
318,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0567,10.21504131767229,41.29740685169153,-21.18077846564921,1.7194111014917723,-326.1989591151825,414.0,372.6,-90.0,1840,388,388,CAP30_POSTPV_0567,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
319,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0569,10.877649438154023,41.7472347086059,8.70115136451962,28.70908251635427,-198.36110340653948,483.0,386.4,45.0,1992,406,406,CAP30_POSTPV_0569,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
320,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0571,10.05865186206184,40.75372803588747,-28.233542526753997,-30.901317846751652,-577.7508687354155,366.85,256.795,-55.0,2201,418,418,CAP30_POSTPV_0571,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
321,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0575,9.69813345400362,40.44545735185979,-44.491999734081354,-49.39755888841262,-536.5128507648855,500.25,500.25,-90.0,2446,442,442,CAP30_POSTPV_0575,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
322,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0576,9.9975642033743,40.52544056174348,-30.988439537468665,-44.59856629539104,-557.1318597501505,435.0,435.0,-90.0,2523,448,448,CAP30_POSTPV_0576,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
323,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0580,10.13445740283215,40.74411631178403,-24.81490671470039,-31.478021292957834,-569.5032651413095,735.15,735.15,-90.0,2861,472,472,CAP30_POSTPV_0580,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
324,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0582,11.252125466067552,41.864630995089264,25.58906149314427,35.75285970535603,-54.0280405096845,440.22,352.176,-45.0,3055,490,490,CAP30_POSTPV_0582,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
325,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0583,10.004702510846814,40.48825662960371,-30.666520145891084,-46.82960222377716,-532.3890489678325,432.0,345.6,65.0,3174,496,496,CAP30_POSTPV_0583,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
326,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0588,9.925810181182875,40.56846380370168,-34.224362234277244,-42.01717177789888,-540.6366525619385,600.0,600.0,-90.0,3784,538,538,CAP30_POSTPV_0588,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
327,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0591,11.534227545237655,41.80166167064938,38.31114302842203,31.97470023896301,-132.3802746536915,504.0,504.0,-90.0,4043,556,556,CAP30_POSTPV_0591,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
328,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0592,10.335767653942378,41.468808326282826,-15.736329782386202,12.003499576969716,-293.2085447387585,522.0,313.2,80.0,4165,562,562,CAP30_POSTPV_0592,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
329,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0594,9.890800969149096,40.39028509992224,-35.80318806671999,-52.70789400466555,-536.5128507648855,600.0,600.0,-90.0,4406,574,574,CAP30_POSTPV_0594,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
330,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0595,11.25402671165512,41.57460617227324,25.674802801591152,18.351370336394695,-194.2373016094865,695.5199999999999,417.3119999999999,15.0,4468,580,580,CAP30_POSTPV_0595,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
331,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0596,11.226530018094197,42.23229458788434,24.43477231878963,57.81267527306056,-157.1230854360095,604.8,604.8,-90.0,4577,586,586,CAP30_POSTPV_0596,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
332,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0600,10.856946047027282,41.8017138364732,7.767481429345821,31.977830188392034,-218.98011239180448,690.0,621.0,-85.0,4931,616,616,CAP30_POSTPV_0600,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
333,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0602,10.196612365861574,41.33899784986863,-22.01187701067006,4.214870992118165,-326.1989591151825,600.0,540.0,15.0,5109,634,634,CAP30_POSTPV_0602,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
334,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0604,10.151674267298368,40.49389892707561,-24.038470205740847,-46.49106437546308,-524.1414453737265,690.0,690.0,-90.0,5303,646,646,CAP30_POSTPV_0604,postpv_keep_review_DF_second_pass,science_review_visual_DF,,,,,,,False,,,,
335,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0605,10.852112286422557,41.87700253159705,7.549491201424635,36.49515189582317,-210.73250879769853,864.0,864.0,-90.0,5506,658,658,CAP30_POSTPV_0605,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
336,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0606,10.909898111178771,41.22605839984065,10.155483955163055,-2.561496009560642,-305.5799501299175,550.275,385.1925,-45.0,6356,1132,1132,CAP30_POSTPV_0606,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
337,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0609,10.411613987141507,41.372344374477706,-12.315854336229247,6.215662468662515,-309.70375192697054,660.33,660.33,-15.0,6497,1084,1084,CAP30_POSTPV_0609,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
338,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0611,10.112683993372318,41.16360939272115,-25.796831737244904,-6.3084364367308865,-350.9417698975005,420.0,420.0,-90.0,6582,1072,1072,CAP30_POSTPV_0611,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
339,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0613,10.25744379852097,41.14590275585761,-19.268535137837038,-7.370834648543081,-375.6845806798185,435.0,261.0,65.0,6735,1096,1096,CAP30_POSTPV_0613,postpv_keep_DF_visual,science_keep_strong,,,,,,,False,,,,
340,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0617,10.10485107123834,40.58604140171881,-26.150076471708093,-40.96251589687128,-581.8746705324686,366.85,330.165,25.0,6904,1192,1192,CAP30_POSTPV_0617,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
341,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0618,10.933273104985169,41.97755940798552,11.209636331375386,42.52856447913118,-198.36110340653948,780.0,780.0,-90.0,7021,1144,1144,CAP30_POSTPV_0618,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
342,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0619,11.11717536590426,41.95896644110167,19.503157473854586,41.412986466100534,-124.1326710595855,347.75999999999993,278.208,-90.0,7255,1276,1276,CAP30_POSTPV_0619,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
343,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0630,10.9019872618383,41.17940670282963,9.798724903195627,-5.360597830221963,-330.3227609122355,483.0,386.4,30.0,10442,1222,1222,CAP30_POSTPV_0630,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
344,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0638,9.95788456187959,40.91383822187687,-32.7778897814064,-21.294706687387475,-433.41780583856047,420.0,378.0,5.0,12086,730,730,CAP30_POSTPV_0638,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
345,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0640,10.807550532243283,41.88733631217164,5.539870174555567,37.115178730298624,-231.3515177829635,483.0,434.69999999999993,-90.0,12586,1006,1006,CAP30_POSTPV_0640,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
346,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0641,10.863874009807043,41.88059639217399,8.07991481380288,36.71078353043967,-214.8563105947515,856.9799999999999,856.9799999999999,-90.0,12598,796,796,CAP30_POSTPV_0641,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
347,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0642,10.72519054616053,41.75210982521928,1.82564565954471,29.001589513156887,-243.7229231741225,300.0,270.0,75.0,12829,694,694,CAP30_POSTPV_0642,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
348,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0644,11.03862307574982,41.39865398585011,15.960650296780642,7.794239151006792,-231.3515177829635,414.0,372.6,-65.0,13472,724,724,CAP30_POSTPV_0644,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
349,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0645,11.03073941414148,41.37853871341344,15.605117341926546,6.587322804806632,-268.4657339564405,435.0,261.0,15.0,13557,718,718,CAP30_POSTPV_0645,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
350,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0646,11.15775828668224,41.91561113014967,21.333343300900076,38.81166780898042,-87.01845488610851,312.0,156.0,-15.0,13567,820,820,CAP30_POSTPV_0646,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
351,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0650,10.907483586787178,41.16772950715179,10.046595086746587,-6.061229570892408,-284.96094114465245,500.25,300.15,-45.0,14286,1282,1282,CAP30_POSTPV_0650,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
352,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0652,10.071182050638797,40.70726479105674,-27.668463101613263,-33.689112536595616,-585.9984723295215,531.9325,319.1595,-30.0,14452,946,946,CAP30_POSTPV_0652,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
353,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0654,10.732232649277728,40.94626628516418,2.1432264809991026,-19.349022890149143,-346.8179681004475,303.6,303.6,-45.0,14538,940,940,CAP30_POSTPV_0654,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
354,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0655,10.917393288194768,41.20465457297726,10.493497249497397,-3.8457256213641244,-301.4561483328645,220.0,220.0,60.0,14601,898,898,CAP30_POSTPV_0655,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
355,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0657,11.054068790277595,42.05974788707012,16.657212477999074,47.45987322420717,-190.1134998124335,319.0,287.1,-30.0,14812,736,736,CAP30_POSTPV_0657,postpv_keep_review_DF_visual,science_review_visual_DF,,,,,,,False,,,,
356,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0660,9.986792975533197,40.87415416061284,-31.474194336698385,-23.67575036322947,-449.9130130267725,348.0,278.40000000000003,-90.0,14976,772,772,CAP30_POSTPV_0660,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
357,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0666,10.369369362578084,40.69013925346289,-14.220978749718597,-34.71664479222653,-462.28441841793153,343.2,205.92,0.0,15789,976,976,CAP30_POSTPV_0666,postpv_keep_not_DF,science_review_large_diffuse_BB86,,,,,,,False,,,,
358,HI,CAP30 final science catalogue — 616 H I cavities,CAP30_POSTPV_0668,11.007422142831729,41.899316752147335,14.553568102532298,37.83400512884029,-165.3706890301155,366.85,220.11,20.0,16078,838,838,CAP30_POSTPV_0668,postpv_keep_not_DF,science_keep_strong,,,,,,,False,,,,
