object_uid,tracer,source_catalog,display_label,hi_seq,ra_deg,dec_deg,x_arcmin,y_arcmin,major_arcsec,minor_arcsec,pa_deg,marker_size,has_video,notes,source_candidate_id,new_candidate_id,candidate_id,cap30_postpv_id,postpv_class_final,science_tier_postpv,bb86_relation,bb86_primary_flag,origin,is_bb86,is_new,foreground_review_flag,Maj_pc,PA_astro_deg,age_myr,mass_msun,luminosity,v9_final_score,v9_reject_reason,validation_png,e_bv,Min_pc,fuv_mag,v_center_kms,area_pc2,area_arcsec2,flux,nuv_mag,video_url,video_path,video_name,video_release_tag,v11_source_candidate_id,v11_match_sep_arcsec,v11_diagnostic_png,v11_plot_class,v11_passes_2dcg,v11_joint_2dcg_score,v11_final_Maj_pc,v11_final_Min_pc,v11_final_PA_astro_deg,v11_final_v_center_kms,flux_erg_cm2_s,luminosity_erg_s_at_690kpc,count_rate,detection_likelihood,hardness_hr1,hardness_hr2,hardness_hr3,hardness_hr4,source_class,band
HALPHA_Azimlu2011_3209,Hα,Azimlu+2011 HII regions,Hα HII 3209,,11.2179,41.7182,24.045580597238768,26.96700000000036,2.538462,2.030718,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,4.54e+34,,,,,,,,,,4.44e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3210,Hα,Azimlu+2011 HII regions,Hα HII 3210,,11.2183,41.9102,24.0636195731622,38.48700000000037,2.2704,2.2704,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.71e+35,,,,,,,,,,7.78e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3211,Hα,Azimlu+2011 HII regions,Hα HII 3211,,11.2192,41.8859,24.10420726899008,37.02900000000014,2.307552,1.84599,165.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.18e+37,,,,,,,,,,5.13e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3212,Hα,Azimlu+2011 HII regions,Hα HII 3212,,11.2196,41.3528,24.122246244913512,5.043000000000291,2.2704,2.2704,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.05e+35,,,,,,,,,,1.44e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3213,Hα,Azimlu+2011 HII regions,Hα HII 3213,,11.2196,41.5631,24.122246244913512,17.661000000000087,2.79156,2.233764,75.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.02e+37,,,,,,,,,,4.27e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3214,Hα,Azimlu+2011 HII regions,Hα HII 3214,,11.22,41.9164,24.140285220837026,38.85900000000035,5.9598,3.9732,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.11e+36,,,,,,,,,,2.37e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3215,Hα,Azimlu+2011 HII regions,Hα HII 3215,,11.2208,41.8947,24.17636317268396,37.55700000000019,2.307552,1.84599,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.51e+36,,,,,,,,,,1.4e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3216,Hα,Azimlu+2011 HII regions,Hα HII 3216,,11.2212,42.043,24.194402148607395,46.455000000000126,3.88806,1.943772,165.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.969999999999999e+36,,,,,,,,,,6.31e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3217,Hα,Azimlu+2011 HII regions,Hα HII 3217,,11.2217,41.5251,24.216950868511763,15.381000000000284,2.91798,1.459506,165.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.86e+36,,,,,,,,,,1.04e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3218,Hα,Azimlu+2011 HII regions,Hα HII 3218,,11.2225,42.0429,24.253028820358704,46.44900000000035,2.307552,1.84599,150.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.529999999999999e+36,,,,,,,,,,5.96e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3220,Hα,Azimlu+2011 HII regions,Hα HII 3220,,11.2237,41.9247,24.30714574812908,39.357000000000255,3.63522,2.076642,105.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.319999999999999e+36,,,,,,,,,,3.62e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3219,Hα,Azimlu+2011 HII regions,Hα HII 3219,,11.2237,41.5251,24.30714574812908,15.381000000000284,4.27506,2.138046,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.33e+37,,,,,,,,,,4.38e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3222,Hα,Azimlu+2011 HII regions,Hα HII 3222,,11.2242,41.8061,24.329694468033445,32.24100000000021,3.90096,2.60064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,4.87e+35,,,,,,,,,,3.65e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3221,Hα,Azimlu+2011 HII regions,Hα HII 3221,,11.2242,41.5241,24.329694468033445,15.320999999999998,2.064,2.064,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.0399999999999997e+37,,,,,,,,,,8.01e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3223,Hα,Azimlu+2011 HII regions,Hα HII 3223,,11.225,41.9028,24.365772419880383,38.04300000000012,7.83804,7.83804,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.249999999999999e+36,,,,,,,,,,4.92e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3224,Hα,Azimlu+2011 HII regions,Hα HII 3224,,11.2258,41.9288,24.401850371727328,39.60300000000032,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.929999999999999e+35,,,,,,,,,,3.62e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3225,Hα,Azimlu+2011 HII regions,Hα HII 3225,,11.2262,41.709,24.41988934765084,26.41500000000036,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.33e+35,,,,,,,,,,1.08e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3227,Hα,Azimlu+2011 HII regions,Hα HII 3227,,11.2267,42.0421,24.442438067555127,46.40100000000004,2.91798,1.459506,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.45e+36,,,,,,,,,,1.22e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3226,Hα,Azimlu+2011 HII regions,Hα HII 3226,,11.2267,41.4733,24.442438067555127,12.27300000000028,4.29312,2.86122,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.73e+37,,,,,,,,,,6.62e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3228,Hα,Azimlu+2011 HII regions,Hα HII 3228,,11.2275,41.5204,24.47851601940207,15.099000000000302,2.307552,1.84599,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.24e+37,,,,,,,,,,1.03e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3229,Hα,Azimlu+2011 HII regions,Hα HII 3229,,11.2279,41.5122,24.49655499532558,14.60700000000017,2.538462,2.030718,150.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.36e+36,,,,,,,,,,9.74e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3230,Hα,Azimlu+2011 HII regions,Hα HII 3230,,11.2279,41.5191,24.49655499532558,15.02100000000027,2.527884,1.685256,75.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.67e+36,,,,,,,,,,1.8e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3231,Hα,Azimlu+2011 HII regions,Hα HII 3231,,11.2292,41.9256,24.555181667076887,39.41100000000034,3.7668,2.1414,105.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.17e+35,,,,,,,,,,3.19e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3232,Hα,Azimlu+2011 HII regions,Hα HII 3232,,11.2296,41.9314,24.57322064300032,39.75899999999996,3.2121,1.605534,75.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.0499999999999998e+36,,,,,,,,,,7.82e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3233,Hα,Azimlu+2011 HII regions,Hα HII 3233,,11.23,41.5244,24.59125961892383,15.33900000000017,3.2121,1.605534,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.91e+36,,,,,,,,,,1.57e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3234,Hα,Azimlu+2011 HII regions,Hα HII 3234,,11.23,41.526,24.59125961892383,15.435000000000372,4.96908,2.484798,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.4e+37,,,,,,,,,,3.27e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3235,Hα,Azimlu+2011 HII regions,Hα HII 3235,,11.2304,41.9307,24.60929859484726,39.71700000000027,3.00312,1.716216,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.8499999999999998e+36,,,,,,,,,,7.04e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3237,Hα,Azimlu+2011 HII regions,Hα HII 3237,,11.2317,41.9267,24.66792526659857,39.476999999999975,4.27248,2.136756,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.8299999999999996e+35,,,,,,,,,,2.28e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3236,Hα,Azimlu+2011 HII regions,Hα HII 3236,,11.2317,41.5281,24.66792526659857,15.561000000000291,2.064,2.064,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,9.9e+36,,,,,,,,,,2.31e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3239,Hα,Azimlu+2011 HII regions,Hα HII 3239,,11.2321,41.5265,24.68596424252208,15.465000000000089,5.20644,3.47268,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,4.99e+36,,,,,,,,,,1.17e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3238,Hα,Azimlu+2011 HII regions,Hα HII 3238,,11.2321,41.4889,24.68596424252208,13.20900000000023,2.307552,1.84599,45.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.6099999999999997e+37,,,,,,,,,,1.44e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3240,Hα,Azimlu+2011 HII regions,Hα HII 3240,,11.2325,41.5052,24.704003218445514,14.187000000000296,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,9.42e+36,,,,,,,,,,4.08e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3241,Hα,Azimlu+2011 HII regions,Hα HII 3241,,11.2329,41.4879,24.722042194369024,13.14900000000037,3.49074,1.74537,45.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.1e+36,,,,,,,,,,2.83e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3242,Hα,Azimlu+2011 HII regions,Hα HII 3242,,11.2333,41.7629,24.740081170292456,29.649000000000285,2.538462,2.030718,120.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.22e+34,,,,,,,,,,4.95e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3243,Hα,Azimlu+2011 HII regions,Hα HII 3243,,11.2333,41.854,24.740081170292456,35.11500000000012,14.92014,11.93508,15.0,5.337760796606757,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.89e+36,,,,,,,,,,3.77e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3244,Hα,Azimlu+2011 HII regions,Hα HII 3244,,11.2337,41.4758,24.758120146215965,12.423000000000144,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.71e+36,,,,,,,,,,1.09e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3247,Hα,Azimlu+2011 HII regions,Hα HII 3247,,11.2337,41.5288,24.758120146215965,15.60299999999998,3.56298,2.84832,120.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,4.72e+36,,,,,,,,,,1.1e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3246,Hα,Azimlu+2011 HII regions,Hα HII 3246,,11.2337,41.524,24.758120146215965,15.315000000000223,3.00312,1.716216,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.85e+37,,,,,,,,,,7.99e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3245,Hα,Azimlu+2011 HII regions,Hα HII 3245,,11.2337,41.5229,24.758120146215965,15.249000000000166,3.2121,1.605534,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.6099999999999995e+37,,,,,,,,,,1.71e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3248,Hα,Azimlu+2011 HII regions,Hα HII 3248,,11.2342,41.4883,24.78066886612025,13.173000000000314,2.307552,1.84599,150.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.94e+36,,,,,,,,,,1.17e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3249,Hα,Azimlu+2011 HII regions,Hα HII 3249,,11.2346,41.4902,24.798707842043765,13.287000000000262,2.72964,1.560126,45.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,9.47e+36,,,,,,,,,,3.76e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3251,Hα,Azimlu+2011 HII regions,Hα HII 3251,,11.2354,41.9261,24.834785793890703,39.44100000000006,3.7023,2.46906,45.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.7e+35,,,,,,,,,,2.19e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3250,Hα,Azimlu+2011 HII regions,Hα HII 3250,,11.2354,41.4894,24.834785793890703,13.239000000000374,2.79156,2.233764,15.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.23e+36,,,,,,,,,,2.48e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3252,Hα,Azimlu+2011 HII regions,Hα HII 3252,,11.2358,41.4878,24.85282476981413,13.143000000000171,3.88548,1.942482,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.53e+36,,,,,,,,,,1.41e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3253,Hα,Azimlu+2011 HII regions,Hα HII 3253,,11.2358,41.5295,24.85282476981413,15.645000000000095,4.50468,2.252856,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.97e+37,,,,,,,,,,3.83e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3254,Hα,Azimlu+2011 HII regions,Hα HII 3254,,11.2363,41.522,24.875373489718505,15.195000000000078,3.63522,2.077932,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,4.73e+35,,,,,,,,,,1.38e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3255,Hα,Azimlu+2011 HII regions,Hα HII 3255,,11.2367,41.4892,24.89341246564202,13.226999999999975,3.88548,1.942482,165.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.4e+36,,,,,,,,,,9.53e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3256,Hα,Azimlu+2011 HII regions,Hα HII 3256,,11.2375,41.5094,24.92949041748896,14.439000000000137,4.94586,3.95772,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.8899999999999996e+36,,,,,,,,,,1.47e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3258,Hα,Azimlu+2011 HII regions,Hα HII 3258,,11.2379,41.9239,24.94752939341239,39.30900000000037,4.0893,3.27144,60.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.56e+36,,,,,,,,,,2.52e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3257,Hα,Azimlu+2011 HII regions,Hα HII 3257,,11.2379,41.5239,24.94752939341239,15.309000000000026,6.17136,3.52686,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.94e+37,,,,,,,,,,4.32e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3260,Hα,Azimlu+2011 HII regions,Hα HII 3260,,11.2387,41.9225,24.98360734525933,39.225000000000136,11.08368,5.54184,15.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.85e+36,,,,,,,,,,3.5e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3259,Hα,Azimlu+2011 HII regions,Hα HII 3259,,11.2387,41.5281,24.98360734525933,15.561000000000291,4.74204,3.7926,75.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.24e+38,,,,,,,,,,2.06e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3261,Hα,Azimlu+2011 HII regions,Hα HII 3261,,11.2404,41.5239,25.06027299293407,15.309000000000026,8.32824,4.16412,165.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.14e+37,,,,,,,,,,1.38e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3262,Hα,Azimlu+2011 HII regions,Hα HII 3262,,11.2412,41.8713,25.09635094478101,36.15300000000005,2.2704,2.2704,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,9.36e+34,,,,,,,,,,6.4e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3263,Hα,Azimlu+2011 HII regions,Hα HII 3263,,11.2412,41.9261,25.09635094478101,39.44100000000006,4.66464,4.66464,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.749999999999999e+36,,,,,,,,,,2.76e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3264,Hα,Azimlu+2011 HII regions,Hα HII 3264,,11.2417,42.0032,25.11889966468538,44.06700000000015,2.49744,2.49744,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,5.14e+35,,,,,,,,,,3.45e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3266,Hα,Azimlu+2011 HII regions,Hα HII 3266,,11.2421,41.6767,25.136938640608893,24.47699999999997,4.10736,2.05368,105.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.75e+36,,,,,,,,,,1.76e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3265,Hα,Azimlu+2011 HII regions,Hα HII 3265,,11.2421,41.5261,25.136938640608893,15.441000000000145,4.0893,3.27144,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.05e+37,,,,,,,,,,3.58e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3267,Hα,Azimlu+2011 HII regions,Hα HII 3267,,11.2425,41.5123,25.15497761653232,14.613000000000367,2.538462,2.030718,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.13e+35,,,,,,,,,,3.07e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3268,Hα,Azimlu+2011 HII regions,Hα HII 3268,,11.2429,41.9303,25.17301659245583,39.693000000000325,2.538462,2.030718,135.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,8.38e+35,,,,,,,,,,2.97e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3269,Hα,Azimlu+2011 HII regions,Hα HII 3269,,11.2433,41.5923,25.191055568379262,19.413000000000267,2.2704,2.2704,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.33e+34,,,,,,,,,,5.2e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3270,Hα,Azimlu+2011 HII regions,Hα HII 3270,,11.2433,41.9856,25.191055568379262,43.01100000000005,2.538462,2.030718,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.19e+36,,,,,,,,,,1.3e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3273,Hα,Azimlu+2011 HII regions,Hα HII 3273,,11.2442,41.5723,25.23164326420706,18.21300000000008,3.8313,2.189388,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,7.67e+35,,,,,,,,,,4.52e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3272,Hα,Azimlu+2011 HII regions,Hα HII 3272,,11.2442,41.5435,25.23164326420706,16.48500000000027,3.92934,3.14244,105.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.45e+36,,,,,,,,,,1.64e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3271,Hα,Azimlu+2011 HII regions,Hα HII 3271,,11.2442,41.5282,25.23164326420706,15.567000000000064,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,6.49e+36,,,,,,,,,,1.16e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3274,Hα,Azimlu+2011 HII regions,Hα HII 3274,,11.2446,41.9268,25.24968224013057,39.483000000000175,2.307552,1.84599,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.25e+37,,,,,,,,,,1.14e-13,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3276,Hα,Azimlu+2011 HII regions,Hα HII 3276,,11.245,41.9192,25.267721216054003,39.02699999999996,2.307552,1.84599,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.0099999999999999e+36,,,,,,,,,,3.96e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3275,Hα,Azimlu+2011 HII regions,Hα HII 3275,,11.245,41.5241,25.267721216054003,15.320999999999998,2.064,2.064,90.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.95e+37,,,,,,,,,,3.97e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3279,Hα,Azimlu+2011 HII regions,Hα HII 3279,,11.2454,41.6144,25.28576019197752,20.73900000000037,3.91386,2.60838,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.13e+35,,,,,,,,,,8.28e-16,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3277,Hα,Azimlu+2011 HII regions,Hα HII 3277,,11.2454,41.4828,25.28576019197752,12.843000000000018,6.59706,3.29724,30.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,3.47e+36,,,,,,,,,,2.16e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3278,Hα,Azimlu+2011 HII regions,Hα HII 3278,,11.2454,41.5255,25.28576019197752,15.405000000000229,2.064,2.064,120.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.4e+37,,,,,,,,,,2.44e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3280,Hα,Azimlu+2011 HII regions,Hα HII 3280,,11.2458,41.5293,25.303799167900948,15.633000000000123,4.50468,2.252856,75.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.2e+36,,,,,,,,,,3.93e-15,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3281,Hα,Azimlu+2011 HII regions,Hα HII 3281,,11.2462,41.5428,25.321838143824458,16.443000000000154,2.064,2.064,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,9.99e+36,,,,,,,,,,5.23e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3284,Hα,Azimlu+2011 HII regions,Hα HII 3284,,11.2467,41.5444,25.344386863728825,16.539000000000357,4.96908,2.484798,45.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,2.0599999999999998e+36,,,,,,,,,,1.08e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3282,Hα,Azimlu+2011 HII regions,Hα HII 3282,,11.2467,41.514,25.344386863728825,14.715000000000344,3.00312,1.716216,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.42e+37,,,,,,,,,,5.47e-14,,,,,,,,,,,,,,,,,,,,,,,,,
HALPHA_Azimlu2011_3283,Hα,Azimlu+2011 HII regions,Hα HII 3283,,11.2467,41.5235,25.344386863728825,15.285000000000082,5.17548,2.58774,0.0,4.0,False,"H II region traced by Hα emission, not a cavity.",,,,,,,,,,,,,,,,,1.8e+37,,,,,,,,,,3.67e-14,,,,,,,,,,,,,,,,,,,,,,,,,
